 1	110.20
 2	77.50
 3	64.50
 4	56.60
 5	51.30
 6	47.40
 7	44.20
 8	41.80
 9	39.80
10	37.90
11	36.40
12	34.90
13	33.80
14	32.70
15	31.70
16	30.90
17	30.10
18	29.40
19	28.60
20	27.90
21	27.40
22	26.80
23	26.40
24	25.90
25	25.40
26	24.90
27	24.50
28	24.00
29	23.70
30	23.40
31	23.00
32	22.70
33	22.40
34	22.10
35	21.80
36	21.50
37	21.20
38	21.00
39	20.80
40	20.50
41	20.30
42	20.10
43	19.90
44	19.70
45	19.50
46	19.20
47	19.10
48	18.80
49	18.70
50	18.50
