 1	156.90
 2	108.40
 3	88.70
 4	76.60
 5	69.50
 6	64.20
 7	59.70
 8	56.10
 9	53.30
10	50.80
11	49.00
12	47.00
13	45.30
14	43.80
15	42.60
16	41.50
17	40.40
18	39.30
19	38.40
20	37.50
21	36.80
22	36.10
23	35.50
24	34.70
25	34.10
26	33.60
27	32.90
28	32.40
29	31.90
30	31.40
31	31.00
32	30.60
33	30.20
34	29.80
35	29.50
36	29.00
37	28.70
38	28.40
39	28.00
40	27.70
41	27.40
42	27.10
43	26.80
44	26.60
45	26.30
46	26.00
47	25.80
48	25.60
49	25.30
50	25.10
