 6	92.90
 7	81.90
 8	75.20
 9	70.40
10	66.60
11	63.50
12	61.00
13	58.70
14	56.70
15	55.00
16	53.50
17	52.10
18	50.80
19	49.60
20	48.50
21	47.50
22	46.50
23	45.60
24	44.80
25	44.00
26	43.20
27	42.50
28	41.80
29	41.20
30	40.60
31	40.00
32	39.50
33	39.00
34	38.50
35	38.00
36	37.50
37	37.10
38	36.60
39	36.20
40	35.80
41	35.50
42	35.10
43	34.70
44	34.40
45	34.10
46	33.70
47	33.40
48	33.10
49	32.80
50	32.50
