12	108.80
13	100.20
14	94.40
15	90.00
16	86.40
17	83.30
18	80.70
19	78.40
20	76.40
21	74.50
22	72.90
23	71.30
24	69.90
25	68.60
26	67.30
27	66.20
28	65.10
29	64.10
30	63.10
31	62.20
32	61.30
33	60.40
34	59.60
35	58.90
36	58.10
37	57.40
38	56.80
39	56.10
40	55.50
41	54.90
42	54.30
43	53.70
44	53.20
45	52.70
46	52.20
47	51.70
48	51.20
49	50.70
50	50.20
