 1	137.80
 2	96.40
 3	79.70
 4	69.30
 5	62.50
 6	57.70
 7	53.80
 8	50.70
 9	48.20
10	46.00
11	44.10
12	42.60
13	41.00
14	39.80
15	38.70
16	37.50
17	36.50
18	35.60
19	34.80
20	34.00
21	33.30
22	32.60
23	32.00
24	31.40
25	30.90
26	30.30
27	29.90
28	29.40
29	28.90
30	28.50
31	28.00
32	27.60
33	27.30
34	26.90
35	26.60
36	26.20
37	25.90
38	25.60
39	25.30
40	25.10
41	24.80
42	24.60
43	24.30
44	24.00
45	23.90
46	23.50
47	23.30
48	23.10
49	22.90
50	22.70
