 2	125.50
 3	101.10
 4	88.30
 5	79.20
 6	73.00
 7	67.90
 8	63.90
 9	60.60
10	57.80
11	55.40
12	53.30
13	51.50
14	49.80
15	48.30
16	47.00
17	45.70
18	44.60
19	43.50
20	42.60
21	41.70
22	40.90
23	40.10
24	39.40
25	38.70
26	38.00
27	37.40
28	36.80
29	36.20
30	35.70
31	35.20
32	34.70
33	34.30
34	33.90
35	33.40
36	33.00
37	32.60
38	32.20
39	31.80
40	31.50
41	31.20
42	30.90
43	30.50
44	30.20
45	29.90
46	29.60
47	29.30
48	29.10
49	28.80
50	28.60
