 1	126.60
 2	89.10
 3	73.00
 4	64.20
 5	57.90
 6	53.60
 7	50.10
 8	47.20
 9	44.80
10	42.80
11	41.10
12	39.60
13	38.30
14	37.00
15	35.80
16	34.90
17	33.90
18	33.10
19	32.30
20	31.70
21	31.00
22	30.30
23	29.80
24	29.20
25	28.60
26	28.10
27	27.70
28	27.20
29	26.90
30	26.40
31	26.10
32	25.70
33	25.30
34	25.00
35	24.70
36	24.40
37	24.20
38	23.80
39	23.50
40	23.30
41	23.00
42	22.70
43	22.50
44	22.30
45	22.10
46	21.80
47	21.60
48	21.40
49	21.20
50	21.00
