10	129.70
11	116.80
12	108.80
13	103.20
14	98.60
15	94.90
16	91.70
17	88.90
18	86.40
19	84.10
20	82.10
21	80.20
22	78.50
23	76.90
24	75.40
25	74.00
26	72.70
27	71.40
28	70.20
29	69.10
30	68.00
31	67.00
32	66.10
33	65.20
34	64.30
35	63.50
36	62.70
37	61.90
38	61.10
39	60.40
40	59.80
41	59.10
42	58.40
43	57.80
44	57.30
45	56.70
46	56.10
47	55.60
48	55.10
49	54.60
50	54.10
