 3	109.80
 4	92.20
 5	82.40
 6	75.70
 7	70.40
 8	66.20
 9	62.80
10	59.90
11	57.50
12	55.30
13	53.40
14	51.70
15	50.10
16	48.70
17	47.40
18	46.20
19	45.10
20	44.20
21	43.20
22	42.40
23	41.60
24	40.80
25	40.10
26	39.40
27	38.80
28	38.20
29	37.60
30	37.00
31	36.50
32	36.00
33	35.50
34	35.10
35	34.60
36	34.20
37	33.80
38	33.40
39	33.00
40	32.70
41	32.30
42	32.00
43	31.70
44	31.30
45	31.00
46	30.70
47	30.40
48	30.20
49	29.90
50	29.60
