 1	131.90
 2	92.90
 3	76.40
 4	66.90
 5	60.50
 6	55.50
 7	52.00
 8	49.00
 9	46.50
10	44.40
11	42.70
12	41.00
13	39.70
14	38.40
15	37.30
16	36.30
17	35.30
18	34.30
19	33.60
20	32.90
21	32.20
22	31.50
23	30.90
24	30.30
25	29.80
26	29.20
27	28.80
28	28.30
29	27.80
30	27.40
31	27.00
32	26.70
33	26.30
34	25.90
35	25.60
36	25.30
37	25.10
38	24.70
39	24.40
40	24.20
41	23.90
42	23.70
43	23.40
44	23.20
45	22.90
46	22.70
47	22.40
48	22.20
49	22.10
50	21.80
