 6	127.80
 7	108.00
 8	98.30
 9	91.70
10	86.60
11	82.60
12	79.20
13	76.20
14	73.60
15	71.30
16	69.30
17	67.40
18	65.60
19	64.10
20	62.60
21	61.30
22	60.00
23	58.80
24	57.70
25	56.70
26	55.70
27	54.70
28	53.90
29	53.10
30	52.20
31	51.50
32	50.80
33	50.10
34	49.40
35	48.80
36	48.20
37	47.60
38	47.10
39	46.60
40	46.00
41	45.50
42	45.10
43	44.60
44	44.10
45	43.70
46	43.30
47	42.90
48	42.50
49	42.10
50	41.80
